Label,node2,node3,node4,node5,node6,Area Wear
3,21.20813898,10.44402671,8.791469231,10.38601999,10.11392361,1.751685096
3,17.61451018,8.633379525,15.03641789,8.319375351,11.39081886,1.75218463
3,12.87800029,7.482844352,11.03203836,5.333563658,7.879453171,1.752683764
3,19.63376037,9.127171003,8.430020206,7.849611722,7.156073491,1.7531825
3,18.23549469,10.02420636,11.49270596,7.758436028,8.386570352,1.753680838
3,13.06289772,7.253655367,12.9655555,5.587943982,6.349767595,1.754178778
3,15.19415813,6.933551781,13.39016536,5.270670052,6.219485855,1.75467632
3,15.35511598,10.27891085,10.73886442,5.296303942,6.010984222,1.755173466
3,12.4957795,10.47454813,9.507600049,7.698412219,5.4224992,1.755670215
3,9.028444932,4.975599145,5.3254674,4.117404325,3.39076874,1.756166569
3,11.43885978,8.023382297,14.99866342,7.932121036,8.814080968,1.756662527
3,13.78343372,12.76156112,12.97020549,6.962030174,5.942820542,1.75715809
3,15.64171534,11.15524852,12.138088,10.61098129,6.445538315,1.757653259
3,13.82646942,11.36211022,7.172809052,11.97882173,7.278811131,1.758148034
3,13.38644778,13.35813894,8.971430443,9.362052619,7.093949165,1.758642415
3,14.16706545,10.49761712,12.60429637,6.32284298,7.014338851,1.759136404
3,14.40341538,12.11625438,14.68482029,5.163333078,6.842786669,1.75963
3,14.66902503,12.50053721,12.44717069,5.94924462,6.058020569,1.760123204
3,15.34337453,10.41713306,10.56671913,7.808403462,6.871994599,1.760616017
3,14.18631153,8.217929714,12.79301745,9.159105085,8.037662717,1.761108438
3,12.43770658,9.122697609,8.84654511,8.895530508,8.483447614,1.761600469
3,13.04657653,12.48300904,11.57007096,5.520517174,8.547848378,1.76209211
3,12.16320078,12.89417022,13.56704301,3.974800616,7.219362703,1.762583361
3,14.45269303,14.71270647,14.74324211,4.526459621,7.450958906,1.763074223
3,17.19685305,12.83511336,9.465059149,6.711712663,8.049218435,1.763564697
3,13.13576406,13.83496738,8.296760148,8.648753329,9.8786603,1.764054782
3,14.23264659,7.640644002,9.840571804,7.946848948,8.18189886,1.76454448
3,7.902709894,7.314152308,6.106189612,5.070169053,4.265342931,1.76503379
3,18.88826603,11.78664,12.89401856,8.058767362,11.16777718,1.765522714
3,9.819014566,7.660756544,10.17096115,7.331895423,9.108322506,1.766011252
3,7.47538631,5.617715936,9.849295437,6.338326477,8.833345246,1.766499404
3,7.626799547,8.141162326,12.25123903,4.530599692,7.060595897,1.76698717
3,6.938130065,7.444880411,10.03973597,5.692470288,6.065871021,1.767474552
3,7.484133353,9.351462757,8.314105347,7.247735903,9.739880276,1.767961549
3,14.28416244,10.05736647,17.46983986,7.964521107,9.245102573,1.768448163
3,14.42964367,14.49345046,16.02948312,5.774662983,6.819401666,1.768934393
3,17.49792189,11.7453029,15.39069885,8.311032952,7.713282372,1.76942024
3,18.27460353,12.09562846,11.42084843,12.30917837,7.610917627,1.769905705
3,15.73444044,13.08800535,7.844794014,13.9892128,6.959966779,1.770390788
3,15.30150435,12.26489838,10.0011274,10.11847606,7.390630542,1.770875489
3,12.8192849,9.12223788,14.45064511,7.163233503,7.588478723,1.77135981
3,15.33718217,10.73845459,16.70110598,7.973947622,6.996335567,1.77184375
3,13.80151933,12.18632684,13.64992639,8.785538279,6.67231382,1.77232731
3,16.87419176,9.656459556,11.37359404,10.05721522,7.384304823,1.772810491
3,13.50047048,8.22618964,12.12735622,11.48372926,9.424180472,1.773293292
3,12.73674998,9.911852317,10.80546536,9.260342979,9.482729217,1.773775715
3,13.44646659,10.04051821,11.94274111,6.589614949,9.919444312,1.77425776
3,11.51077054,13.51277172,14.81294295,5.027136281,8.633565501,1.774739427
3,17.43747518,12.80959013,13.19334955,5.715205452,8.548530766,1.775220717
3,11.29955594,9.734769227,8.132528354,4.931391171,5.456227831,1.775701631
3,20.95682189,12.06164188,8.997762505,7.516232755,5.63093354,1.776182168
3,12.63195032,8.906318431,12.11557813,4.289754506,6.240300365,1.77666233
3,13.42484118,8.442471712,12.00731319,5.38840999,6.861139886,1.777142116
3,11.76005982,5.209481628,9.377434315,6.377930731,6.426947642,1.777621528
3,6.727757958,4.871440959,5.150456412,4.427925798,3.688259229,1.778100566
3,10.49901731,9.502413876,13.39057868,8.70511602,9.013618637,1.77857923
3,15.80519232,13.39910378,6.700833663,10.55501599,6.111965357,1.77905752
3,12.79165072,12.89342826,8.422145023,9.012089856,8.582637685,1.779535438
3,13.54733216,9.250128594,12.26694826,7.611509242,8.555781794,1.780012983
3,14.39679441,10.91620162,13.56471254,5.21870719,6.511855898,1.780490157
3,15.01224251,15.27621058,13.76671358,4.846163652,5.915011119,1.780966959
3,16.4449004,11.33516892,12.98059954,7.454517813,6.142673681,1.78144339
3,14.73099126,10.57762442,10.97296667,11.02181406,6.49062074,1.781919451
3,16.82681226,12.36182057,7.495002601,11.15110456,6.266600508,1.782395142
3,14.77944538,11.9014434,9.955739294,8.704887079,7.39372351,1.782870463
3,14.5115369,10.00174745,13.79604701,6.466421781,7.280385888,1.783345416
3,15.10153051,10.99586594,15.46027289,5.749110451,6.743350658,1.78382
3,17.40023782,14.05009371,12.83286709,7.067665161,6.769463399,1.784294216
3,14.15701441,9.757054962,12.79459807,8.954880363,7.780028213,1.784768065
3,12.94761095,8.685187734,11.91035094,10.83499737,7.820887402,1.785241546
3,23.28761856,14.08958283,14.50367768,10.1801393,7.6327433,1.785714661
3,11.59227044,7.722687553,9.3050952,10.20507022,7.587946851,1.78618741
3,10.28941769,8.683605953,7.979113373,8.218068229,7.364057188,1.786659793
3,10.21746416,9.360058884,7.599584282,5.568038854,8.738233082,1.787131811
3,15.88020955,10.55864454,10.4874548,7.731299895,11.76041713,1.787603465
3,15.83312479,8.509559186,12.503427,7.919847946,12.03272508,1.788074754
3,13.52790365,10.04613941,14.95193511,5.534877939,10.4504424,1.78854568
3,15.4788415,12.68784834,15.60613462,4.048070358,10.85232882,1.789016242
3,13.34972479,11.70215424,13.14526306,5.296221709,9.510474825,1.789486442
3,16.89161469,12.83608005,9.999519487,9.020899466,8.523607485,1.78995628
3,15.37645748,17.62531282,6.015639486,11.28084461,9.312225472,1.790425756
3,15.9205126,12.61264089,7.990856005,9.589640116,9.496570664,1.79089487
3,15.5400642,13.30285603,13.82895478,7.090955797,9.510672655,1.791363624
3,13.48380197,11.43178825,15.44087979,5.027590337,8.607596485,1.791832017
3,18.99974377,14.6183773,15.59036432,5.326828513,7.992233569,1.792300051
3,19.01102858,13.99232796,13.48158967,7.76389,8.350185511,1.792767725
3,17.33752816,9.847726666,9.122591533,11.24028638,7.692353456,1.79323504
3,13.37765006,11.82470964,7.737181326,9.987387263,7.253016184,1.793701997
3,13.28100787,9.108140367,9.643944973,4.272805902,4.102610461,1.794168596
3,22.3155048,14.34718627,9.792592459,8.854360663,6.021295664,1.794634837
3,12.42616047,14.70372336,7.583884715,5.613395194,9.3860012,1.795100722
3,18.63832427,10.76207403,14.16289863,7.794535176,9.198910855,1.79556625
3,17.47611803,14.75870074,11.7711871,11.15360249,9.278203689,1.796031422
3,15.59519469,10.53253103,10.23845403,9.3947173,9.233473734,1.796496239
3,14.47460191,13.83538522,13.33067009,5.666948785,8.501808364,1.7969607
3,16.89944562,13.48680463,15.95415015,5.380720642,8.720945192,1.797424807
3,17.88118484,12.86282794,14.45668962,7.69921905,7.743354641,1.79788856
3,18.82798819,12.48313635,10.27889333,8.364649906,8.760729603,1.798351959
3,19.17465643,10.70886428,11.75944296,7.951435456,9.634521551,1.798815005
3,17.36906505,7.918293885,13.45239612,8.946168271,9.264144651,1.799277699
3,18.09733992,10.70813313,15.34924747,5.855455263,8.685924399,1.79974004
3,19.96836185,15.63526867,16.03176374,5.284289879,7.428919835,1.80020203
3,20.33263218,11.54368728,14.34259525,6.059671321,6.544761752,1.800663668
3,16.9781723,11.48895443,10.21490996,8.10372339,5.462567098,1.801124956
3,17.35932352,11.60985685,10.5789317,6.41935553,6.873209972,1.801585894
3,18.74238441,16.31524145,10.51741217,7.122093982,7.07046375,1.802046482
3,9.741416203,7.043714192,10.63433145,6.348043473,8.059893487,1.80250672
3,12.62156992,7.500280605,15.32736068,7.732885027,8.48608018,1.80296661
3,13.8419804,9.340267357,12.55685726,7.301824232,6.936553327,1.803426151
3,12.28303591,8.786279685,9.705258962,9.817006816,6.077687431,1.803885345
3,11.98605854,10.11073126,8.781438278,11.46319652,6.260743015,1.804344191
3,14.54448737,8.23346961,8.04704346,10.29391652,6.143691618,1.80480269
3,13.75315505,8.451710623,10.4232042,7.429856213,6.652587287,1.805260843
3,12.2514117,8.589957468,12.28228066,6.230390345,7.328804493,1.80571865
3,13.75235571,9.471473869,12.12036871,6.873563197,7.171520506,1.806176111
3,16.609185,9.769175784,9.859161623,8.361730408,7.452800822,1.806633228
3,15.04004104,7.632374328,9.853665902,9.079464949,7.189719518,1.80709
3,11.85620192,9.991387213,10.61101333,8.514206046,7.196620406,1.807546428
3,10.65454859,7.975005609,9.282476386,5.605771686,6.994358873,1.808002513
4,13.62261467,11.4506008,16.24202027,7.855793384,10.89329966,1.808458254
4,19.38207404,13.85777967,14.61964095,8.297673497,6.31786622,1.808913653
4,19.52077434,15.37055757,11.51661949,10.51407688,5.973522459,1.80936871
4,17.16925254,15.99739736,7.225274033,12.22718239,7.385980952,1.809823425
4,19.31130666,14.73126946,11.58690267,10.1058221,9.318069,1.810277799
4,18.2020544,11.55006006,14.12972106,7.858147766,9.05907121,1.810731833
4,22.28695814,16.01841717,15.35041739,7.135236196,7.850691652,1.811185526
4,26.07079658,20.00173791,15.93560074,7.681537303,7.102458157,1.81163888
4,21.75920325,20.32609627,13.76913971,10.03168241,7.893936337,1.812091894
4,24.92618062,14.47123666,9.254695315,13.29919987,7.691286703,1.81254457
4,20.96434488,15.85448017,7.396223286,11.58898726,7.696687871,1.812996908
4,19.28631027,14.58678637,11.40860282,8.028584002,7.896710587,1.813448908
4,22.13934203,17.58425672,16.30429813,6.358929155,8.422997875,1.81390057
4,21.30567083,17.69162542,14.85474809,5.61055215,6.367996278,1.814351896
4,23.77779837,18.02352575,12.12495677,7.380158528,6.571054529,1.814802885
4,24.42320831,13.95573977,13.38602141,9.702015321,7.345095689,1.815253539
4,22.88068716,16.58413507,12.15814293,10.95944937,7.848723859,1.815703857
4,20.03962627,16.00034634,10.53418359,8.444541631,8.424770319,1.81615384
4,16.25768884,12.45906492,9.934485692,4.7025279,5.805966231,1.816603489
4,18.80873716,10.63448221,9.48001631,8.327500509,5.896182902,1.817052804
4,19.16849973,11.54967211,9.850453851,10.04736358,9.658213027,1.817501785
4,11.89654891,9.800103724,11.63043996,7.230330584,9.198572345,1.817950434
4,12.19423073,11.13009112,14.75608443,4.588336482,8.288803155,1.81839875
4,13.26107397,11.77354677,13.90785233,4.908498315,8.780952205,1.818846734
4,16.25680671,8.284432614,11.94008552,6.006633095,8.710649713,1.819294387
4,14.8653778,7.376128533,11.09648624,8.55938732,9.661838125,1.819741708
4,9.844735969,7.479511425,7.40285771,7.077960232,5.224747261,1.820188699
4,10.11537277,13.83148533,14.87093646,7.978147872,11.77353538,1.82063536
4,23.13390041,15.70158738,10.44720717,12.67775606,9.223950558,1.821081691
4,18.94236649,18.68350292,8.411943976,13.74794393,10.33434853,1.821527693
4,20.48079788,14.58041176,12.32886218,11.93370027,10.40931605,1.821973367
4,18.21895284,12.64782949,15.67778857,9.782583917,10.5962798,1.822418712
4,18.29859552,13.84063854,16.12104468,7.566174683,8.911689376,1.82286373
4,18.3847897,16.85909905,16.67118419,9.039011742,7.744051139,1.82330842
4,20.4187542,12.04675854,14.71208793,11.82678785,7.252274144,1.823752784
4,19.94530217,14.54376143,9.465940951,14.0092007,7.382518928,1.824196822
4,21.88105729,12.6868519,8.559317222,13.02063984,8.071465332,1.824640534
4,17.81433114,14.77129276,13.21177414,8.971068131,8.478644692,1.82508392
4,19.23681584,11.59736811,15.49225508,7.671186077,7.548860737,1.825526982
4,19.02534964,13.13875049,13.3062485,8.815588507,7.029272836,1.825969719
4,19.37939044,13.4189259,11.4953527,9.854256621,8.007458738,1.826412133
4,17.70815017,11.05991511,12.03231502,11.39046031,7.46430867,1.826854223
4,15.67168616,8.996891283,11.48774071,10.45653559,7.846333955,1.82729599
4,15.46742572,13.7896499,12.25028939,6.909073818,9.292912126,1.827737435
4,17.90516657,13.07425373,13.58710605,5.181215858,7.946343273,1.828178558
4,9.394527041,6.581263282,5.087463531,4.800995801,3.638603759,1.828619359
4,23.99862442,13.25428124,10.85270313,7.693881751,7.119269553,1.82905984
4,14.38046341,9.885654386,11.13903175,4.790301938,5.427145326,1.8295
4,17.39793628,9.935260656,10.63374888,4.659962714,5.530781842,1.82993984
4,12.74451814,7.943051821,10.66176109,6.012881258,5.919886468,1.830379361
4,15.29410274,7.374186197,10.96430313,7.94778389,7.389484089,1.830818562
4,10.0082658,6.940983409,7.12426186,5.271157972,5.261464101,1.831257445
4,12.51689372,9.158875477,9.521722477,5.863344779,8.625621456,1.83169601
4,16.90935155,14.90158981,7.628227704,9.87871416,7.278624278,1.832134257
4,19.36375688,12.31861148,7.833178265,9.362575065,8.524461186,1.832572187
4,15.30370889,10.38912255,11.66356639,6.273069549,9.885709413,1.833009801
4,15.60802785,9.945605335,12.70427871,4.317505872,7.742998484,1.833447098
4,16.5942062,12.61430838,13.0282382,4.326758962,6.852077253,1.83388408
4,17.78419897,11.94194424,12.73107387,6.219414116,6.958689156,1.834320746
4,16.01370142,10.31507273,9.284827534,10.14778106,6.979303889,1.834757098
4,15.74576186,11.25735291,6.372002666,10.86858054,6.672712439,1.835193136
4,16.47579377,13.33609118,9.970764347,7.508548995,8.299182546,1.83562886
4,16.48554658,10.93230494,13.2941998,4.57211423,7.238057181,1.83606427
4,21.83529173,14.68948977,13.90967888,4.568189621,6.388105091,1.836499368
4,22.39917878,14.91556304,11.26022563,5.590625481,7.193088197,1.836934153
4,20.1303978,12.96566703,12.54574521,8.146110677,7.913115646,1.837368627
4,16.23859626,10.93885439,10.28602233,8.802290874,8.272505537,1.837802789
4,15.80363571,11.81512822,9.321911736,8.559387015,9.643301042,1.83823664
4,15.38265703,13.6381942,11.1854809,4.589311051,9.731878257,1.838670181
4,13.10708547,8.176425192,7.855785375,3.182373027,5.098850318,1.839103412
4,23.66324455,13.54310298,9.155909215,10.49930811,10.54818208,1.839536333
4,16.04135956,10.45898435,11.93146756,5.392562759,9.631615185,1.839968946
4,14.87642163,10.5210781,13.00041304,3.483071049,8.575625955,1.84040125
4,16.86095449,8.781511406,11.89483627,3.7281885,8.593160666,1.840833246
4,19.4272246,9.114515762,11.36474061,5.719625853,9.110137665,1.841264935
4,12.93059093,7.708980743,6.786107048,4.62379707,5.588930618,1.841696316
4,18.17953171,11.05746573,13.68489095,5.707431363,12.75912152,1.842127391
4,18.23916393,13.79136093,8.976795834,7.914096621,9.296197507,1.84255816
4,19.27470545,16.06046157,6.338649439,11.24090352,9.771786259,1.842988623
4,18.61176663,10.48415586,7.830499054,9.638239612,10.5459669,1.843418781
4,18.77194844,12.75376503,12.51133424,6.676994847,11.17898371,1.843848635
4,20.44997718,9.584539615,14.6670368,5.057273434,8.563911362,1.844278184
4,21.32687956,14.57067243,13.38582921,5.852008181,8.64388572,1.84470743
4,21.01411768,13.05498837,11.96000737,8.248663054,8.305603849,1.845136372
4,19.50963001,11.87980602,8.297050357,11.30929503,7.915407489,1.845565012
4,17.05921824,14.62363412,6.777615241,12.18768581,9.317620664,1.84599335
4,15.15870427,11.22874303,9.426420303,8.487390422,8.773668861,1.846421386
4,16.97312469,12.58371414,15.24086088,7.214253961,9.387505366,1.84684912
4,18.62326211,15.29081445,14.15653308,7.835088509,8.31505201,1.847276554
4,19.43693813,17.14984709,10.60361779,9.03108057,8.065407512,1.847703687
4,18.27731548,12.23291342,11.0979234,10.20171412,9.585268003,1.848130521
4,15.37701905,9.921663171,9.372976707,8.270560381,8.105688634,1.848557055
4,13.57012633,17.94035301,7.403779707,4.464951239,5.89425772,1.84898329
4,24.1856451,13.88834222,11.40192702,7.613820651,6.121038461,1.849409227
4,17.91185225,9.153439323,7.306666399,9.551214075,6.417547421,1.849834866
4,13.55213834,10.52985718,8.608455537,5.386699999,6.32084844,1.850260207
4,14.20130309,10.71445678,7.24772002,4.141530808,5.253765506,1.850685252
4,12.40217263,13.38026675,7.554948954,5.327334733,9.784215415,1.85111
4,19.46281979,11.82470625,13.14978975,7.100804817,10.39440002,1.851534452
4,17.6789633,18.18878448,12.9562609,4.273328432,9.766774695,1.851958609
4,18.75465451,18.69214833,13.43560314,3.656166677,7.799624864,1.85238247
4,19.25631729,18.00527819,13.94046632,5.127091784,6.777456144,1.852806037
4,19.28603803,19.8166587,10.44622262,8.500570175,6.521102537,1.85322931
4,16.95013253,18.64757822,6.259387339,9.972315793,8.02846874,1.853652289
4,14.36390152,16.78036037,9.35885704,9.246214556,10.48149035,1.854074975
4,16.82111455,14.10292542,13.54452307,6.227163201,9.458556156,1.854497369
4,16.30762871,18.13523112,14.9181672,5.164322866,8.321634218,1.85491947
4,17.86094885,15.32075787,13.58186878,5.798436469,8.386356556,1.85534128
4,15.90676422,19.57809259,12.05090386,8.492934732,7.798165675,1.855762798
4,19.83930011,14.28277177,8.413056874,11.82902628,7.956730107,1.856184026
4,14.52508148,16.65510498,6.848497527,9.994168201,8.633403783,1.856604964
4,15.94364015,13.88314554,10.26475976,7.278790403,8.58204096,1.857025612
4,9.205200393,10.0323873,8.421062904,4.605424811,6.265625251,1.85744597
4,17.89626121,11.95200677,6.91427343,11.44295535,5.346475206,1.85786604
4,12.63106141,8.616924382,10.15927081,12.03732575,5.612584201,1.858285821
4,13.84038115,8.531694499,13.60944584,6.557972168,5.591732163,1.858705315
4,10.18041222,7.288204872,5.929728555,5.217477112,5.404495897,1.859124521
4,14.76340806,10.85058798,11.00964222,8.238445445,11.38481536,1.85954344
4,16.21498514,16.23782937,12.53552431,5.735716097,10.213819,1.859962073
4,19.34756639,13.19135408,14.08389608,5.410915222,8.766891445,1.86038042
4,18.49508981,16.28346876,10.46509989,6.534341354,9.022696875,1.860798481
4,24.0032808,13.19756653,7.446233477,8.362347429,10.5812091,1.861216258
4,19.28118689,12.08953944,9.426212609,8.161261247,11.78286264,1.86163375
4,17.65103793,8.628208443,12.73099623,6.88615347,10.84145912,1.862050958
4,15.76603814,15.35085479,14.14884814,4.679185353,11.82858058,1.862467883
4,16.91172934,13.45957852,13.70313556,3.160498066,10.57866996,1.862884524
4,19.52087587,14.81632393,11.99603271,5.583589011,9.805864351,1.863300883
4,18.08052212,16.5775499,8.24873024,10.64470879,9.564761664,1.86371696
4,16.53000175,18.40244808,6.108086773,10.78778988,8.817203434,1.864132755
4,15.22433532,13.67210441,9.154685491,8.588604039,10.62588032,1.864548269
4,14.43204966,11.66366303,12.94839873,6.033652003,9.947609626,1.864963503
4,7.737499347,6.603354575,6.939121776,3.965361526,4.610035054,1.865378456
4,21.88424725,17.54071085,7.201144321,9.907773316,7.079163485,1.86579313
4,11.0198474,6.824475275,4.346171073,3.745836342,3.515622953,1.866207524
4,16.0126201,10.28833313,11.74818073,11.73205694,8.560897812,1.86662164
4,18.21016262,13.129773,11.57650056,7.089857304,8.04561977,1.867035478
4,18.91700614,9.081430329,14.95121065,4.329574024,6.98898177,1.867449038
4,19.21039951,13.72775672,13.15679411,4.863397357,6.589054329,1.86786232
4,19.37804131,11.54387321,12.71553934,6.753242843,8.009037043,1.868275326
4,17.03891654,9.130110561,10.35138391,9.085425102,8.531355619,1.868688055
4,14.11156328,10.79418692,10.76830235,10.29082958,10.20427345,1.869100509
4,13.9998502,13.25325158,9.980183683,7.318797469,9.825843046,1.869512687
4,13.14084904,14.95626247,12.95364467,4.736752377,8.395511164,1.86992459
4,15.10669871,12.92872289,15.64235909,4.577315582,7.743616585,1.870336219
4,15.84883157,17.40477858,10.58387276,6.455999524,7.816942122,1.870747574
4,15.3199247,12.74492227,8.439767519,8.683315953,8.477108007,1.871158655
4,15.79039408,10.41031723,8.959627619,8.31075909,10.25470689,1.871569464
4,5.848229769,5.160457341,6.20686489,3.223168013,4.554059042,1.87198
4,22.7607455,13.70036318,13.94365566,8.013385248,11.37900631,1.872390264
4,7.093274145,5.437941719,5.34246354,5.33543171,6.187068668,1.872800257
4,13.8897284,10.66300269,14.62204939,7.167871798,12.82232036,1.873209978
4,10.11164762,13.69102017,7.793273145,8.412892934,8.484040736,1.873619429
4,12.16155751,12.15460676,7.00877817,8.402747537,8.589570979,1.87402861
4,7.091661698,11.77569525,10.52190447,7.305206282,9.040727509,1.874437521
4,12.55812267,9.601862001,13.06679476,5.899766165,9.071983567,1.874846163
4,11.26055768,10.21138433,13.969571,6.218946077,8.427720661,1.875254537
4,13.71452289,9.00903301,11.08765095,7.681541713,7.593631267,1.875662642
4,13.05849612,12.08359287,9.791644764,10.90895404,6.973365871,1.87607048
4,14.99792857,9.180297894,8.15843987,11.10997274,6.167242061,1.87647805
4,13.14400774,10.36730604,8.065522685,9.736476535,7.380991657,1.876885354
4,16.06349584,6.834150221,11.76474198,7.229995592,7.065626367,1.877292392
4,11.51296279,8.795079242,12.97776199,6.448156117,7.898547193,1.877699164
4,15.1669342,10.86128467,15.63542997,7.12756723,12.02351587,1.87810567
4,19.85285885,13.21050354,9.150885629,8.733426959,11.92594069,1.878511912
4,21.49922625,10.98567343,14.05870079,7.579917846,12.81711016,1.878917889
4,16.00190722,12.05780501,14.4939305,4.949716218,10.61005959,1.879323603
4,22.28583933,15.34971936,14.99911917,4.348665275,10.0478232,1.879729053
4,22.05886415,16.46837075,12.60173156,7.781602143,8.178536221,1.88013424
4,18.65684773,15.66205095,8.464648055,9.545066664,8.959061368,1.880539165
4,20.76809957,16.74263753,7.555799731,9.685112594,9.838686523,1.880943828
4,14.6326553,13.5861558,11.69261573,7.427053854,12.33163633,1.881348229
4,16.68492539,11.95374994,14.89198056,5.495943292,9.236949346,1.88175237
4,20.45866541,17.68567139,16.91118821,5.606450035,6.760387928,1.88215625
4,20.404535,18.20804653,13.87378486,6.71467923,6.546715375,1.88255987
4,20.62007449,15.13841814,11.42447348,11.46921204,7.853272191,1.882963231
4,19.81365353,14.58137332,7.978884904,13.61656691,7.967722477,1.883366332
4,18.05699446,14.81597506,8.271754905,10.84422703,8.290602603,1.883769175
4,16.68679164,13.60731352,13.5345994,6.507828209,8.738095085,1.88417176
4,17.98975443,15.21922765,15.45462128,4.579914966,7.310383432,1.884574087
4,21.88557556,19.28842962,13.56547335,5.200684529,7.357337594,1.884976157
4,17.15971106,12.09231898,10.1073434,6.542732315,5.877260934,1.885377971
4,13.91539313,9.040895749,5.724095254,10.93042036,4.444869025,1.885779528
4,18.20210724,12.21458211,11.07307637,10.85248586,5.981191141,1.88618083
4,14.48895683,6.896889501,15.90210472,6.331630106,5.659008715,1.886581876
4,12.93045834,8.159469319,16.15993312,5.99385544,5.47523895,1.886982668
4,13.21603012,7.285218031,14.28333729,8.675804865,6.468857786,1.887383206
4,13.22352181,7.529694192,8.902255409,11.42116809,7.241337706,1.88778349
4,12.79711081,8.863870267,8.562669867,10.53440221,8.147936846,1.88818352
4,12.59642068,6.398115164,7.84628753,5.781169638,5.425747203,1.888583298
4,16.92741307,10.90421017,10.90438134,7.22812391,14.09897892,1.888982823
4,19.96524926,7.542693652,14.7576418,8.649616546,11.51789223,1.889382097
4,19.89037688,10.15369384,15.73420366,5.904400447,11.10494359,1.889781119
4,21.90982322,15.39997392,15.36380676,4.158517792,11.16982431,1.89017989
4,19.27564565,12.0824893,14.94459102,5.859634839,10.5131093,1.890578411
4,20.75851581,15.60860152,10.97570694,9.993493974,10.22560449,1.890976682
4,19.74342855,17.07238965,5.854543796,12.21835736,9.313617811,1.891374703
4,13.19502982,14.36176473,9.268809789,10.08237496,10.98646079,1.891772476
4,17.67920857,9.898811211,13.81811479,7.548191286,10.61198152,1.89217
4,17.37187207,12.8022051,16.392117,5.462396257,9.010364923,1.892567276
4,19.26496189,13.47493798,15.23448298,6.561291436,9.13418785,1.892964305
4,19.73112998,15.50153618,13.77823029,9.544575601,8.229941236,1.893361086
4,17.5717765,10.55650346,9.580514836,12.5182015,8.12656116,1.893757621
4,18.06969782,13.24643076,7.513759885,12.26913476,8.059401873,1.89415391
4,19.98063108,13.36850477,9.892198695,8.804708156,8.248218836,1.894549953
4,14.56509882,13.55269438,13.85417239,6.608493928,8.623094022,1.894945751
4,19.54381823,14.03363519,14.17139236,7.436283072,7.530261702,1.895341305
4,17.14041042,16.88986674,11.26059492,8.147633906,7.709517551,1.895736614
4,21.72809048,14.77621685,14.10573647,8.002060794,5.362791223,1.89613168
4,13.58824121,8.309494573,13.23402762,6.953427078,5.521699591,1.896526502
4,13.39305083,7.997618998,10.96595044,9.287971305,5.437117412,1.896921082
4,17.70551032,9.125677313,8.261671156,9.408569698,6.386272328,1.89731542
4,14.06521752,12.53863198,10.62942681,7.601897905,7.976160596,1.897709516
4,14.68355062,7.781800967,9.372748153,6.548865719,5.629514926,1.89810337
4,13.46770032,10.44862669,9.390569533,5.71382598,10.09425703,1.898496984
4,21.13899256,10.31815535,12.81681179,9.592009059,10.38687912,1.898890357
4,20.0437936,12.27791767,16.08510892,7.665058508,9.262310128,1.899283491
4,18.90233946,12.88389734,15.13693775,6.319248738,7.935101434,1.899676385
4,17.72816714,15.30829493,16.58347361,7.707025869,6.601623501,1.90006904
4,19.83004562,13.50712765,12.41693605,10.79722549,6.326737132,1.900461457
4,15.40973408,17.10235238,8.793765049,12.99866337,7.176662162,1.900853636
4,18.52133556,12.61539615,9.200874256,12.63951931,8.747852518,1.901245577
4,14.26552442,9.156715007,15.13769303,8.971973327,8.96083213,1.901637282
4,16.38096598,10.92499067,16.34800293,8.489255333,7.987781936,1.90202875
4,20.05743353,13.76024475,15.84602807,7.065458681,6.718266299,1.902419982
4,16.6041212,16.11721138,13.96868698,8.922424519,6.302325986,1.902810979
4,22.18789502,14.02605253,10.4860637,13.30067263,6.547826919,1.90320174
4,19.68431565,17.82857958,8.039789233,12.25244709,7.539621572,1.903592267
4,18.15539466,15.00126281,11.24250004,10.59515266,6.818284288,1.90398256
4,17.58025123,15.98173568,15.84342335,7.599481522,7.125402936,1.904372619
4,19.95332665,14.47319788,14.82463752,6.092214409,6.631833844,1.904762445
4,10.43780708,11.05023834,8.883927656,5.200333227,4.507108231,1.905152039
4,23.62242701,13.69083018,10.59685048,14.13700366,6.722699509,1.9055414
4,13.3962826,10.57938357,17.02415728,7.964441329,6.230038868,1.90593053
4,12.63068596,8.040716873,15.5407178,6.757749172,6.284802327,1.906319428
4,16.97302956,13.9963004,12.30943986,9.771487168,7.12764829,1.906708096
4,17.78393654,10.22306924,9.584155808,10.82960206,7.212833008,1.907096534
4,13.45404851,12.51067934,7.626360098,5.147799752,5.992856631,1.907484742
4,16.45726941,19.76841469,13.05767067,7.641011951,14.15786109,1.90787272
4,23.33593913,13.19727583,9.199408918,9.683498018,11.44069635,1.90826047
4,16.78880264,11.28821537,14.2305718,7.808929698,11.85796564,1.908647991
4,17.46567847,10.85908657,16.45291066,6.342161307,12.03260366,1.909035285
4,18.17555037,13.61992783,15.2267589,4.209442899,11.49053034,1.909422351
4,18.88288176,15.55020763,14.79324415,5.306296589,10.83110597,1.90980919
4,20.1015312,14.68480778,10.95295497,9.929276377,9.972065983,1.910195803
4,19.12066381,18.78560952,6.940869221,11.15328388,9.375826432,1.91058219
4,19.90020295,15.55418358,10.00210929,11.15313703,10.71893874,1.910968351
4,21.55951536,14.66152138,13.65482352,7.582661091,10.8522025,1.911354288
4,22.05126622,20.1039892,16.5477942,6.55576278,9.993166676,1.91174
4,20.03445807,17.81156792,14.89079736,7.355601066,8.581565425,1.912125488
